price,volRemaining,typeID,range,orderID,volEntered,minVolume,bid,issueDate,duration,stationID,regionID,solarSystemID,jumps,
1.05,55633.0,78444,32767,2203068875,82373,1,False,2025-03-11 21:50:53.000,1,60000039,10000168,30020805,2147483647,
1.18,1337.0,78444,-1,2203388272,1337,1,False,2025-03-12 18:09:36.000,20,60000052,10000168,30023387,0,
1.18,1337.0,78444,-1,2203388222,1337,1,False,2025-03-12 18:09:36.000,20,60000002,10000168,30000004,2147483647,
1.18,1337.0,78444,-1,2203388223,1337,1,False,2025-03-12 18:09:36.000,20,60000003,10000168,30000005,2147483647,
1.18,1337.0,78444,-1,2203388224,1337,1,False,2025-03-12 18:09:36.000,20,60000004,10000168,30000008,2147483647,
1.18,1337.0,78444,-1,2203388225,1337,1,False,2025-03-12 18:09:36.000,20,60000005,10000168,30000009,2147483647,
1.18,1337.0,78444,-1,2203388226,1337,1,False,2025-03-12 18:09:36.000,20,60000006,10000168,30006132,2147483647,
1.18,1337.0,78444,-1,2203388227,1337,1,False,2025-03-12 18:09:36.000,20,60000007,10000168,30009450,2147483647,
1.18,1337.0,78444,-1,2203388228,1337,1,False,2025-03-12 18:09:36.000,20,60000008,10000168,30009604,2147483647,
1.18,1337.0,78444,-1,2203388229,1337,1,False,2025-03-12 18:09:36.000,20,60000009,10000168,30009748,2147483647,
1.18,1337.0,78444,-1,2203388230,1337,1,False,2025-03-12 18:09:36.000,20,60000010,10000168,30009827,2147483647,
1.18,1337.0,78444,-1,2203388231,1337,1,False,2025-03-12 18:09:36.000,20,60000011,10000168,30010058,2147483647,
1.18,1337.0,78444,-1,2203388232,1337,1,False,2025-03-12 18:09:36.000,20,60000012,10000168,30010447,2147483647,
1.18,1337.0,78444,-1,2203388233,1337,1,False,2025-03-12 18:09:36.000,20,60000013,10000168,30010597,2147483647,
1.18,1337.0,78444,-1,2203388234,1337,1,False,2025-03-12 18:09:36.000,20,60000014,10000168,30010690,2147483647,
1.18,1337.0,78444,-1,2203388235,1337,1,False,2025-03-12 18:09:36.000,20,60000015,10000168,30013484,2147483647,
1.18,1337.0,78444,-1,2203388236,1337,1,False,2025-03-12 18:09:36.000,20,60000016,10000168,30013685,2147483647,
1.18,1337.0,78444,-1,2203388237,1337,1,False,2025-03-12 18:09:36.000,20,60000017,10000168,30013774,2147483647,
1.18,1337.0,78444,-1,2203388238,1337,1,False,2025-03-12 18:09:36.000,20,60000018,10000168,30013856,2147483647,
1.18,1337.0,78444,-1,2203388239,1337,1,False,2025-03-12 18:09:36.000,20,60000019,10000168,30013927,2147483647,
1.18,1337.0,78444,-1,2203388240,1337,1,False,2025-03-12 18:09:36.000,20,60000020,10000168,30016541,2147483647,
1.18,1337.0,78444,-1,2203388241,1337,1,False,2025-03-12 18:09:36.000,20,60000021,10000168,30016963,2147483647,
1.18,1337.0,78444,-1,2203388242,1337,1,False,2025-03-12 18:09:36.000,20,60000022,10000168,30017132,2147483647,
1.18,1337.0,78444,-1,2203388243,1337,1,False,2025-03-12 18:09:36.000,20,60000023,10000168,30017403,2147483647,
1.18,1337.0,78444,-1,2203388244,1337,1,False,2025-03-12 18:09:36.000,20,60000024,10000168,30017452,2147483647,
1.18,1337.0,78444,-1,2203388245,1337,1,False,2025-03-12 18:09:36.000,20,60000025,10000168,30017637,2147483647,
1.18,1337.0,78444,-1,2203388246,1337,1,False,2025-03-12 18:09:36.000,20,60000026,10000168,30017723,2147483647,
1.18,1337.0,78444,-1,2203388247,1337,1,False,2025-03-12 18:09:36.000,20,60000027,10000168,30017995,2147483647,
1.18,1337.0,78444,-1,2203388248,1337,1,False,2025-03-12 18:09:36.000,20,60000028,10000168,30018105,2147483647,
1.18,1337.0,78444,-1,2203388249,1337,1,False,2025-03-12 18:09:36.000,20,60000029,10000168,30018231,2147483647,
1.18,1337.0,78444,-1,2203388250,1337,1,False,2025-03-12 18:09:36.000,20,60000030,10000168,30018358,2147483647,
1.18,1337.0,78444,-1,2203388251,1337,1,False,2025-03-12 18:09:36.000,20,60000031,10000168,30018774,2147483647,
1.18,1337.0,78444,-1,2203388252,1337,1,False,2025-03-12 18:09:36.000,20,60000032,10000168,30019914,2147483647,
1.18,1337.0,78444,-1,2203388253,1337,1,False,2025-03-12 18:09:36.000,20,60000033,10000168,30019945,2147483647,
1.18,1337.0,78444,-1,2203388254,1337,1,False,2025-03-12 18:09:36.000,20,60000034,10000168,30020072,2147483647,
1.18,1337.0,78444,-1,2203388255,1337,1,False,2025-03-12 18:09:36.000,20,60000035,10000168,30020288,2147483647,
1.18,1337.0,78444,-1,2203388256,1337,1,False,2025-03-12 18:09:36.000,20,60000036,10000168,30020505,2147483647,
1.18,1337.0,78444,-1,2203388257,1337,1,False,2025-03-12 18:09:36.000,20,60000037,10000168,30020628,2147483647,
1.18,1337.0,78444,-1,2203388258,1337,1,False,2025-03-12 18:09:36.000,20,60000038,10000168,30020720,2147483647,
1.18,1337.0,78444,-1,2203388259,1337,1,False,2025-03-12 18:09:36.000,20,60000039,10000168,30020805,2147483647,
1.18,1337.0,78444,-1,2203388260,1337,1,False,2025-03-12 18:09:36.000,20,60000040,10000168,30021042,2147483647,
1.18,1337.0,78444,-1,2203388261,1337,1,False,2025-03-12 18:09:36.000,20,60000041,10000168,30021148,2147483647,
1.18,1337.0,78444,-1,2203388262,1337,1,False,2025-03-12 18:09:36.000,20,60000042,10000168,30021558,2147483647,
1.18,1337.0,78444,-1,2203388263,1337,1,False,2025-03-12 18:09:36.000,20,60000043,10000168,30022001,2147483647,
1.18,1337.0,78444,-1,2203388264,1337,1,False,2025-03-12 18:09:36.000,20,60000044,10000168,30022226,2147483647,
1.18,1337.0,78444,-1,2203388265,1337,1,False,2025-03-12 18:09:36.000,20,60000045,10000168,30022664,2147483647,
1.18,1337.0,78444,-1,2203388266,1337,1,False,2025-03-12 18:09:36.000,20,60000046,10000168,30022911,2147483647,
1.18,1337.0,78444,-1,2203388267,1337,1,False,2025-03-12 18:09:36.000,20,60000047,10000168,30022999,2147483647,
1.18,1337.0,78444,-1,2203388268,1337,1,False,2025-03-12 18:09:36.000,20,60000048,10000168,30023043,2147483647,
1.18,1337.0,78444,-1,2203388269,1337,1,False,2025-03-12 18:09:36.000,20,60000049,10000168,30023131,2147483647,
1.18,1337.0,78444,-1,2203388270,1337,1,False,2025-03-12 18:09:36.000,20,60000050,10000168,30023271,2147483647,
1.18,1337.0,78444,-1,2203388271,1337,1,False,2025-03-12 18:09:36.000,20,60000051,10000168,30023327,2147483647,
1.18,1337.0,78444,-1,2203388273,1337,1,False,2025-03-12 18:09:36.000,20,60000053,10000168,30023454,2147483647,
1.18,1337.0,78444,-1,2203388274,1337,1,False,2025-03-12 18:09:36.000,20,60000054,10000168,30023508,2147483647,
1.18,1337.0,78444,-1,2203388275,1337,1,False,2025-03-12 18:09:36.000,20,60000055,10000168,30023957,2147483647,
10000.0,20.0,78444,32767,2201698060,20,1,False,2025-03-08 19:05:15.000,7,60000039,10000168,30020805,2147483647,
1.13,1337.0,78444,-1,2203388326,1337,1,True,2025-03-12 18:09:36.000,20,60000052,10000168,30023387,0,
1.13,1337.0,78444,-1,2203388276,1337,1,True,2025-03-12 18:09:36.000,20,60000002,10000168,30000004,2147483647,
1.13,1337.0,78444,-1,2203388277,1337,1,True,2025-03-12 18:09:36.000,20,60000003,10000168,30000005,2147483647,
1.13,1337.0,78444,-1,2203388278,1337,1,True,2025-03-12 18:09:36.000,20,60000004,10000168,30000008,2147483647,
1.13,1337.0,78444,-1,2203388279,1337,1,True,2025-03-12 18:09:36.000,20,60000005,10000168,30000009,2147483647,
1.13,1337.0,78444,-1,2203388280,1337,1,True,2025-03-12 18:09:36.000,20,60000006,10000168,30006132,2147483647,
1.13,1337.0,78444,-1,2203388281,1337,1,True,2025-03-12 18:09:36.000,20,60000007,10000168,30009450,2147483647,
1.13,1337.0,78444,-1,2203388282,1337,1,True,2025-03-12 18:09:36.000,20,60000008,10000168,30009604,2147483647,
1.13,1337.0,78444,-1,2203388283,1337,1,True,2025-03-12 18:09:36.000,20,60000009,10000168,30009748,2147483647,
1.13,1337.0,78444,-1,2203388284,1337,1,True,2025-03-12 18:09:36.000,20,60000010,10000168,30009827,2147483647,
1.13,1337.0,78444,-1,2203388285,1337,1,True,2025-03-12 18:09:36.000,20,60000011,10000168,30010058,2147483647,
1.13,1337.0,78444,-1,2203388286,1337,1,True,2025-03-12 18:09:36.000,20,60000012,10000168,30010447,2147483647,
1.13,1337.0,78444,-1,2203388287,1337,1,True,2025-03-12 18:09:36.000,20,60000013,10000168,30010597,2147483647,
1.13,1337.0,78444,-1,2203388288,1337,1,True,2025-03-12 18:09:36.000,20,60000014,10000168,30010690,2147483647,
1.13,1337.0,78444,-1,2203388289,1337,1,True,2025-03-12 18:09:36.000,20,60000015,10000168,30013484,2147483647,
1.13,1337.0,78444,-1,2203388290,1337,1,True,2025-03-12 18:09:36.000,20,60000016,10000168,30013685,2147483647,
1.13,1337.0,78444,-1,2203388291,1337,1,True,2025-03-12 18:09:36.000,20,60000017,10000168,30013774,2147483647,
1.13,1337.0,78444,-1,2203388292,1337,1,True,2025-03-12 18:09:36.000,20,60000018,10000168,30013856,2147483647,
1.13,1337.0,78444,-1,2203388293,1337,1,True,2025-03-12 18:09:36.000,20,60000019,10000168,30013927,2147483647,
