price,volRemaining,typeID,range,orderID,volEntered,minVolume,bid,issueDate,duration,stationID,regionID,solarSystemID,jumps,
2.04,437008.0,78425,32767,2203456620,437008,1,False,2025-03-12 22:20:27.000,1,60000045,10000168,30022664,2147483647,
2.05,3275792.0,78425,32767,2203455730,3275792,1,False,2025-03-12 21:59:43.000,1,60000045,10000168,30022664,2147483647,
2.07,27456.0,78425,32767,2203420545,27456,1,False,2025-03-12 19:52:37.000,1,60000037,10000168,30020628,2147483647,
2.15,2989880.0,78425,32767,2203333202,3000000,1,False,2025-03-12 14:14:24.000,1,60000037,10000168,30020628,2147483647,
2.16,100000.0,78425,32767,2203315164,100000,1,False,2025-03-12 13:12:27.000,1,60000045,10000168,30022664,2147483647,
2.27,90000.0,78425,32767,2203473076,90000,1,False,2025-03-12 22:33:44.000,1,60000012,10000168,30010447,2147483647,
2.33,31115.0,78425,32767,2200790222,35004,1,False,2025-03-06 18:12:19.000,14,60000038,10000168,30020720,2147483647,
2.37,1337.0,78425,-1,2203457990,1337,1,False,2025-03-12 22:22:08.000,20,60000052,10000168,30023387,0,
2.37,1337.0,78425,-1,2203457940,1337,1,False,2025-03-12 22:22:08.000,20,60000002,10000168,30000004,2147483647,
2.37,1337.0,78425,-1,2203457941,1337,1,False,2025-03-12 22:22:08.000,20,60000003,10000168,30000005,2147483647,
2.37,1337.0,78425,-1,2203457942,1337,1,False,2025-03-12 22:22:08.000,20,60000004,10000168,30000008,2147483647,
2.37,1337.0,78425,-1,2203457943,1337,1,False,2025-03-12 22:22:08.000,20,60000005,10000168,30000009,2147483647,
2.37,1337.0,78425,-1,2203457944,1337,1,False,2025-03-12 22:22:08.000,20,60000006,10000168,30006132,2147483647,
2.37,1337.0,78425,-1,2203457945,1337,1,False,2025-03-12 22:22:08.000,20,60000007,10000168,30009450,2147483647,
2.37,1337.0,78425,-1,2203457946,1337,1,False,2025-03-12 22:22:08.000,20,60000008,10000168,30009604,2147483647,
2.37,1337.0,78425,-1,2203457947,1337,1,False,2025-03-12 22:22:08.000,20,60000009,10000168,30009748,2147483647,
2.37,1337.0,78425,-1,2203457948,1337,1,False,2025-03-12 22:22:08.000,20,60000010,10000168,30009827,2147483647,
2.37,1337.0,78425,-1,2203457949,1337,1,False,2025-03-12 22:22:08.000,20,60000011,10000168,30010058,2147483647,
2.37,1337.0,78425,-1,2203457950,1337,1,False,2025-03-12 22:22:08.000,20,60000012,10000168,30010447,2147483647,
2.37,1337.0,78425,-1,2203457951,1337,1,False,2025-03-12 22:22:08.000,20,60000013,10000168,30010597,2147483647,
2.37,1337.0,78425,-1,2203457952,1337,1,False,2025-03-12 22:22:08.000,20,60000014,10000168,30010690,2147483647,
