price,volRemaining,typeID,range,orderID,volEntered,minVolume,bid,issueDate,duration,stationID,regionID,solarSystemID,jumps,
8027.82,1337.0,84789,-1,2203393577,1337,1,False,2025-03-12 18:10:37.000,20,60000052,10000168,30023387,0,
8027.82,1337.0,84789,-1,2203393527,1337,1,False,2025-03-12 18:10:37.000,20,60000002,10000168,30000004,2147483647,
8027.82,1337.0,84789,-1,2203393528,1337,1,False,2025-03-12 18:10:37.000,20,60000003,10000168,30000005,2147483647,
8027.82,1337.0,84789,-1,2203393529,1337,1,False,2025-03-12 18:10:37.000,20,60000004,10000168,30000008,2147483647,
8027.82,1337.0,84789,-1,2203393530,1337,1,False,2025-03-12 18:10:37.000,20,60000005,10000168,30000009,2147483647,
8027.82,1337.0,84789,-1,2203393531,1337,1,False,2025-03-12 18:10:37.000,20,60000006,10000168,30006132,2147483647,
8027.82,1337.0,84789,-1,2203393532,1337,1,False,2025-03-12 18:10:37.000,20,60000007,10000168,30009450,2147483647,
8027.82,1337.0,84789,-1,2203393533,1337,1,False,2025-03-12 18:10:37.000,20,60000008,10000168,30009604,2147483647,
8027.82,1337.0,84789,-1,2203393534,1337,1,False,2025-03-12 18:10:37.000,20,60000009,10000168,30009748,2147483647,
8027.82,1337.0,84789,-1,2203393535,1337,1,False,2025-03-12 18:10:37.000,20,60000010,10000168,30009827,2147483647,
8027.82,1337.0,84789,-1,2203393536,1337,1,False,2025-03-12 18:10:37.000,20,60000011,10000168,30010058,2147483647,
8027.82,1337.0,84789,-1,2203393537,1337,1,False,2025-03-12 18:10:37.000,20,60000012,10000168,30010447,2147483647,
8027.82,1337.0,84789,-1,2203393538,1337,1,False,2025-03-12 18:10:37.000,20,60000013,10000168,30010597,2147483647,
8027.82,1337.0,84789,-1,2203393539,1337,1,False,2025-03-12 18:10:37.000,20,60000014,10000168,30010690,2147483647,
8027.82,1337.0,84789,-1,2203393540,1337,1,False,2025-03-12 18:10:37.000,20,60000015,10000168,30013484,2147483647,
8027.82,1337.0,84789,-1,2203393541,1337,1,False,2025-03-12 18:10:37.000,20,60000016,10000168,30013685,2147483647,
8027.82,1337.0,84789,-1,2203393542,1337,1,False,2025-03-12 18:10:37.000,20,60000017,10000168,30013774,2147483647,
8027.82,1337.0,84789,-1,2203393543,1337,1,False,2025-03-12 18:10:37.000,20,60000018,10000168,30013856,2147483647,
8027.82,1337.0,84789,-1,2203393544,1337,1,False,2025-03-12 18:10:37.000,20,60000019,10000168,30013927,2147483647,
8027.82,1337.0,84789,-1,2203393545,1337,1,False,2025-03-12 18:10:37.000,20,60000020,10000168,30016541,2147483647,
8027.82,1337.0,84789,-1,2203393546,1337,1,False,2025-03-12 18:10:37.000,20,60000021,10000168,30016963,2147483647,
8027.82,1337.0,84789,-1,2203393547,1337,1,False,2025-03-12 18:10:37.000,20,60000022,10000168,30017132,2147483647,
8027.82,1337.0,84789,-1,2203393548,1337,1,False,2025-03-12 18:10:37.000,20,60000023,10000168,30017403,2147483647,
8027.82,1337.0,84789,-1,2203393549,1337,1,False,2025-03-12 18:10:37.000,20,60000024,10000168,30017452,2147483647,
8027.82,1337.0,84789,-1,2203393550,1337,1,False,2025-03-12 18:10:37.000,20,60000025,10000168,30017637,2147483647,
8027.82,1337.0,84789,-1,2203393551,1337,1,False,2025-03-12 18:10:37.000,20,60000026,10000168,30017723,2147483647,
8027.82,1337.0,84789,-1,2203393552,1337,1,False,2025-03-12 18:10:37.000,20,60000027,10000168,30017995,2147483647,
