price,volRemaining,typeID,range,orderID,volEntered,minVolume,bid,issueDate,duration,stationID,regionID,solarSystemID,jumps,
533.51,1337.0,84712,-1,2203465391,1337,1,False,2025-03-12 22:23:40.000,20,60000052,10000168,30023387,0,
533.51,1337.0,84712,-1,2203465341,1337,1,False,2025-03-12 22:23:40.000,20,60000002,10000168,30000004,2147483647,
533.51,1337.0,84712,-1,2203465342,1337,1,False,2025-03-12 22:23:40.000,20,60000003,10000168,30000005,2147483647,
533.51,1337.0,84712,-1,2203465343,1337,1,False,2025-03-12 22:23:40.000,20,60000004,10000168,30000008,2147483647,
533.51,1337.0,84712,-1,2203465344,1337,1,False,2025-03-12 22:23:40.000,20,60000005,10000168,30000009,2147483647,
533.51,1337.0,84712,-1,2203465345,1337,1,False,2025-03-12 22:23:40.000,20,60000006,10000168,30006132,2147483647,
533.51,1337.0,84712,-1,2203465346,1337,1,False,2025-03-12 22:23:40.000,20,60000007,10000168,30009450,2147483647,
533.51,1337.0,84712,-1,2203465347,1337,1,False,2025-03-12 22:23:40.000,20,60000008,10000168,30009604,2147483647,
533.51,1337.0,84712,-1,2203465348,1337,1,False,2025-03-12 22:23:40.000,20,60000009,10000168,30009748,2147483647,
533.51,1337.0,84712,-1,2203465349,1337,1,False,2025-03-12 22:23:40.000,20,60000010,10000168,30009827,2147483647,
533.51,1337.0,84712,-1,2203465350,1337,1,False,2025-03-12 22:23:40.000,20,60000011,10000168,30010058,2147483647,
533.51,1337.0,84712,-1,2203465351,1337,1,False,2025-03-12 22:23:40.000,20,60000012,10000168,30010447,2147483647,
533.51,1337.0,84712,-1,2203465352,1337,1,False,2025-03-12 22:23:40.000,20,60000013,10000168,30010597,2147483647,
533.51,1337.0,84712,-1,2203465353,1337,1,False,2025-03-12 22:23:40.000,20,60000014,10000168,30010690,2147483647,
533.51,1337.0,84712,-1,2203465354,1337,1,False,2025-03-12 22:23:40.000,20,60000015,10000168,30013484,2147483647,
533.51,1337.0,84712,-1,2203465355,1337,1,False,2025-03-12 22:23:40.000,20,60000016,10000168,30013685,2147483647,
533.51,1337.0,84712,-1,2203465356,1337,1,False,2025-03-12 22:23:40.000,20,60000017,10000168,30013774,2147483647,
533.51,1337.0,84712,-1,2203465357,1337,1,False,2025-03-12 22:23:40.000,20,60000018,10000168,30013856,2147483647,
533.51,1337.0,84712,-1,2203465358,1337,1,False,2025-03-12 22:23:40.000,20,60000019,10000168,30013927,2147483647,
533.51,1337.0,84712,-1,2203465359,1337,1,False,2025-03-12 22:23:40.000,20,60000020,10000168,30016541,2147483647,
533.51,1337.0,84712,-1,2203465360,1337,1,False,2025-03-12 22:23:40.000,20,60000021,10000168,30016963,2147483647,
533.51,1337.0,84712,-1,2203465361,1337,1,False,2025-03-12 22:23:40.000,20,60000022,10000168,30017132,2147483647,
533.51,1337.0,84712,-1,2203465362,1337,1,False,2025-03-12 22:23:40.000,20,60000023,10000168,30017403,2147483647,
533.51,1337.0,84712,-1,2203465363,1337,1,False,2025-03-12 22:23:40.000,20,60000024,10000168,30017452,2147483647,
533.51,1337.0,84712,-1,2203465364,1337,1,False,2025-03-12 22:23:40.000,20,60000025,10000168,30017637,2147483647,
533.51,1337.0,84712,-1,2203465365,1337,1,False,2025-03-12 22:23:40.000,20,60000026,10000168,30017723,2147483647,
533.51,1337.0,84712,-1,2203465366,1337,1,False,2025-03-12 22:23:40.000,20,60000027,10000168,30017995,2147483647,
533.51,1337.0,84712,-1,2203465367,1337,1,False,2025-03-12 22:23:40.000,20,60000028,10000168,30018105,2147483647,
533.51,1337.0,84712,-1,2203465368,1337,1,False,2025-03-12 22:23:40.000,20,60000029,10000168,30018231,2147483647,
533.51,1337.0,84712,-1,2203465369,1337,1,False,2025-03-12 22:23:40.000,20,60000030,10000168,30018358,2147483647,
533.51,1337.0,84712,-1,2203465370,1337,1,False,2025-03-12 22:23:40.000,20,60000031,10000168,30018774,2147483647,
533.51,1337.0,84712,-1,2203465371,1337,1,False,2025-03-12 22:23:40.000,20,60000032,10000168,30019914,2147483647,
533.51,1337.0,84712,-1,2203465372,1337,1,False,2025-03-12 22:23:40.000,20,60000033,10000168,30019945,2147483647,
533.51,1337.0,84712,-1,2203465373,1337,1,False,2025-03-12 22:23:40.000,20,60000034,10000168,30020072,2147483647,
533.51,1337.0,84712,-1,2203465374,1337,1,False,2025-03-12 22:23:40.000,20,60000035,10000168,30020288,2147483647,
533.51,1337.0,84712,-1,2203465375,1337,1,False,2025-03-12 22:23:40.000,20,60000036,10000168,30020505,2147483647,
533.51,1337.0,84712,-1,2203465376,1337,1,False,2025-03-12 22:23:40.000,20,60000037,10000168,30020628,2147483647,
533.51,1337.0,84712,-1,2203465377,1337,1,False,2025-03-12 22:23:40.000,20,60000038,10000168,30020720,2147483647,
533.51,1337.0,84712,-1,2203465378,1337,1,False,2025-03-12 22:23:40.000,20,60000039,10000168,30020805,2147483647,
533.51,1337.0,84712,-1,2203465379,1337,1,False,2025-03-12 22:23:40.000,20,60000040,10000168,30021042,2147483647,
533.51,1337.0,84712,-1,2203465380,1337,1,False,2025-03-12 22:23:40.000,20,60000041,10000168,30021148,2147483647,
533.51,1337.0,84712,-1,2203465381,1337,1,False,2025-03-12 22:23:40.000,20,60000042,10000168,30021558,2147483647,
533.51,1337.0,84712,-1,2203465382,1337,1,False,2025-03-12 22:23:40.000,20,60000043,10000168,30022001,2147483647,
533.51,1337.0,84712,-1,2203465383,1337,1,False,2025-03-12 22:23:40.000,20,60000044,10000168,30022226,2147483647,
533.51,1337.0,84712,-1,2203465384,1337,1,False,2025-03-12 22:23:40.000,20,60000045,10000168,30022664,2147483647,
533.51,1337.0,84712,-1,2203465385,1337,1,False,2025-03-12 22:23:40.000,20,60000046,10000168,30022911,2147483647,
533.51,1337.0,84712,-1,2203465386,1337,1,False,2025-03-12 22:23:40.000,20,60000047,10000168,30022999,2147483647,
533.51,1337.0,84712,-1,2203465387,1337,1,False,2025-03-12 22:23:40.000,20,60000048,10000168,30023043,2147483647,
533.51,1337.0,84712,-1,2203465388,1337,1,False,2025-03-12 22:23:40.000,20,60000049,10000168,30023131,2147483647,
533.51,1337.0,84712,-1,2203465389,1337,1,False,2025-03-12 22:23:40.000,20,60000050,10000168,30023271,2147483647,
533.51,1337.0,84712,-1,2203465390,1337,1,False,2025-03-12 22:23:40.000,20,60000051,10000168,30023327,2147483647,
533.51,1337.0,84712,-1,2203465392,1337,1,False,2025-03-12 22:23:40.000,20,60000053,10000168,30023454,2147483647,
533.51,1337.0,84712,-1,2203465393,1337,1,False,2025-03-12 22:23:40.000,20,60000054,10000168,30023508,2147483647,
533.51,1337.0,84712,-1,2203465394,1337,1,False,2025-03-12 22:23:40.000,20,60000055,10000168,30023957,2147483647,
506.57,1337.0,84712,-1,2203465445,1337,1,True,2025-03-12 22:23:40.000,20,60000052,10000168,30023387,0,
506.57,1337.0,84712,-1,2203465395,1337,1,True,2025-03-12 22:23:40.000,20,60000002,10000168,30000004,2147483647,
506.57,1337.0,84712,-1,2203465396,1337,1,True,2025-03-12 22:23:40.000,20,60000003,10000168,30000005,2147483647,
506.57,1337.0,84712,-1,2203465397,1337,1,True,2025-03-12 22:23:40.000,20,60000004,10000168,30000008,2147483647,
506.57,1337.0,84712,-1,2203465398,1337,1,True,2025-03-12 22:23:40.000,20,60000005,10000168,30000009,2147483647,
