price,volRemaining,typeID,range,orderID,volEntered,minVolume,bid,issueDate,duration,stationID,regionID,solarSystemID,jumps,
1453.59,1337.0,85129,-1,2203464633,1337,1,False,2025-03-12 22:23:31.000,20,60000052,10000168,30023387,0,
1453.59,1337.0,85129,-1,2203464583,1337,1,False,2025-03-12 22:23:31.000,20,60000002,10000168,30000004,2147483647,
1453.59,1337.0,85129,-1,2203464584,1337,1,False,2025-03-12 22:23:31.000,20,60000003,10000168,30000005,2147483647,
1453.59,1337.0,85129,-1,2203464585,1337,1,False,2025-03-12 22:23:31.000,20,60000004,10000168,30000008,2147483647,
1453.59,1337.0,85129,-1,2203464586,1337,1,False,2025-03-12 22:23:31.000,20,60000005,10000168,30000009,2147483647,
1453.59,1337.0,85129,-1,2203464587,1337,1,False,2025-03-12 22:23:31.000,20,60000006,10000168,30006132,2147483647,
1453.59,1337.0,85129,-1,2203464588,1337,1,False,2025-03-12 22:23:31.000,20,60000007,10000168,30009450,2147483647,
1453.59,1337.0,85129,-1,2203464589,1337,1,False,2025-03-12 22:23:31.000,20,60000008,10000168,30009604,2147483647,
1453.59,1337.0,85129,-1,2203464590,1337,1,False,2025-03-12 22:23:31.000,20,60000009,10000168,30009748,2147483647,
1453.59,1337.0,85129,-1,2203464591,1337,1,False,2025-03-12 22:23:31.000,20,60000010,10000168,30009827,2147483647,
1453.59,1337.0,85129,-1,2203464592,1337,1,False,2025-03-12 22:23:31.000,20,60000011,10000168,30010058,2147483647,
1453.59,1337.0,85129,-1,2203464593,1337,1,False,2025-03-12 22:23:31.000,20,60000012,10000168,30010447,2147483647,
1453.59,1337.0,85129,-1,2203464594,1337,1,False,2025-03-12 22:23:31.000,20,60000013,10000168,30010597,2147483647,
1453.59,1337.0,85129,-1,2203464595,1337,1,False,2025-03-12 22:23:31.000,20,60000014,10000168,30010690,2147483647,
1453.59,1337.0,85129,-1,2203464596,1337,1,False,2025-03-12 22:23:31.000,20,60000015,10000168,30013484,2147483647,
1453.59,1337.0,85129,-1,2203464597,1337,1,False,2025-03-12 22:23:31.000,20,60000016,10000168,30013685,2147483647,
1453.59,1337.0,85129,-1,2203464598,1337,1,False,2025-03-12 22:23:31.000,20,60000017,10000168,30013774,2147483647,
1453.59,1337.0,85129,-1,2203464599,1337,1,False,2025-03-12 22:23:31.000,20,60000018,10000168,30013856,2147483647,
1453.59,1337.0,85129,-1,2203464600,1337,1,False,2025-03-12 22:23:31.000,20,60000019,10000168,30013927,2147483647,
1453.59,1337.0,85129,-1,2203464601,1337,1,False,2025-03-12 22:23:31.000,20,60000020,10000168,30016541,2147483647,
1453.59,1337.0,85129,-1,2203464602,1337,1,False,2025-03-12 22:23:31.000,20,60000021,10000168,30016963,2147483647,
