price,volRemaining,typeID,range,orderID,volEntered,minVolume,bid,issueDate,duration,stationID,regionID,solarSystemID,jumps,
6.59,1337.0,84180,-1,2203396611,1337,1,False,2025-03-12 18:11:11.000,20,60000052,10000168,30023387,0,
6.59,1337.0,84180,-1,2203396561,1337,1,False,2025-03-12 18:11:11.000,20,60000002,10000168,30000004,2147483647,
6.59,1337.0,84180,-1,2203396562,1337,1,False,2025-03-12 18:11:11.000,20,60000003,10000168,30000005,2147483647,
6.59,1337.0,84180,-1,2203396563,1337,1,False,2025-03-12 18:11:11.000,20,60000004,10000168,30000008,2147483647,
6.59,1337.0,84180,-1,2203396564,1337,1,False,2025-03-12 18:11:11.000,20,60000005,10000168,30000009,2147483647,
6.59,1337.0,84180,-1,2203396565,1337,1,False,2025-03-12 18:11:11.000,20,60000006,10000168,30006132,2147483647,
6.59,1337.0,84180,-1,2203396566,1337,1,False,2025-03-12 18:11:11.000,20,60000007,10000168,30009450,2147483647,
6.59,1337.0,84180,-1,2203396567,1337,1,False,2025-03-12 18:11:11.000,20,60000008,10000168,30009604,2147483647,
6.59,1337.0,84180,-1,2203396568,1337,1,False,2025-03-12 18:11:11.000,20,60000009,10000168,30009748,2147483647,
6.59,1337.0,84180,-1,2203396569,1337,1,False,2025-03-12 18:11:11.000,20,60000010,10000168,30009827,2147483647,
6.59,1337.0,84180,-1,2203396570,1337,1,False,2025-03-12 18:11:11.000,20,60000011,10000168,30010058,2147483647,
6.59,1337.0,84180,-1,2203396571,1337,1,False,2025-03-12 18:11:11.000,20,60000012,10000168,30010447,2147483647,
6.59,1337.0,84180,-1,2203396572,1337,1,False,2025-03-12 18:11:11.000,20,60000013,10000168,30010597,2147483647,
6.59,1337.0,84180,-1,2203396573,1337,1,False,2025-03-12 18:11:11.000,20,60000014,10000168,30010690,2147483647,
6.59,1337.0,84180,-1,2203396574,1337,1,False,2025-03-12 18:11:11.000,20,60000015,10000168,30013484,2147483647,
6.59,1337.0,84180,-1,2203396575,1337,1,False,2025-03-12 18:11:11.000,20,60000016,10000168,30013685,2147483647,
6.59,1337.0,84180,-1,2203396576,1337,1,False,2025-03-12 18:11:11.000,20,60000017,10000168,30013774,2147483647,
6.59,1337.0,84180,-1,2203396577,1337,1,False,2025-03-12 18:11:11.000,20,60000018,10000168,30013856,2147483647,
6.59,1337.0,84180,-1,2203396578,1337,1,False,2025-03-12 18:11:11.000,20,60000019,10000168,30013927,2147483647,
6.59,1337.0,84180,-1,2203396579,1337,1,False,2025-03-12 18:11:11.000,20,60000020,10000168,30016541,2147483647,
6.59,1337.0,84180,-1,2203396580,1337,1,False,2025-03-12 18:11:11.000,20,60000021,10000168,30016963,2147483647,
