price,volRemaining,typeID,range,orderID,volEntered,minVolume,bid,issueDate,duration,stationID,regionID,solarSystemID,jumps,
25.0,14000.0,78516,32767,2203350962,40000,1,False,2025-03-12 15:29:45.000,30,60000031,10000168,30018774,2147483647,
30.0,100000.0,78516,32767,2203402755,100000,1,False,2025-03-12 18:20:34.000,30,60000031,10000168,30018774,2147483647,
50.0,1000000.0,78516,32767,2203385382,1000000,1,False,2025-03-12 17:41:43.000,90,60000007,10000168,30009450,2147483647,
95.0,46209.0,78516,32767,2201882261,150000,1,False,2025-03-09 03:45:05.000,90,60000037,10000168,30020628,2147483647,
99.98,400000.0,78516,32767,2203262648,400000,1,False,2025-03-12 09:09:35.000,90,60000017,10000168,30013774,2147483647,
99.99,87500.0,78516,32767,2203193448,187500,1,False,2025-03-12 05:32:11.000,90,60000017,10000168,30013774,2147483647,
100.0,100000.0,78516,32767,2203104787,100000,1,False,2025-03-12 00:11:57.000,90,60000017,10000168,30013774,2147483647,
125.0,11742.0,78516,32767,2203010575,12072,1,False,2025-03-11 18:06:54.000,3,60000021,10000168,30016963,2147483647,
125.0,7000.0,78516,32767,2203010645,7000,1,False,2025-03-11 18:15:35.000,3,60000021,10000168,30016963,2147483647,
149.0,20240.0,78516,32767,2202148324,30000,1,False,2025-03-09 17:29:36.000,90,60000021,10000168,30016963,2147483647,
149.0,30000.0,78516,32767,2202151407,30000,1,False,2025-03-09 18:18:33.000,90,60000021,10000168,30016963,2147483647,
164.0,24000.0,78516,32767,2202535682,24500,1,False,2025-03-10 14:33:35.000,30,60000033,10000168,30019945,2147483647,
164.1,42000.0,78516,32767,2202513589,42000,1,False,2025-03-10 13:22:59.000,90,60000033,10000168,30019945,2147483647,
169.0,6666.0,78516,32767,2203351524,6666,1,False,2025-03-12 15:57:48.000,90,60000025,10000168,30017637,2147483647,
200.0,35710.0,78516,32767,2202731836,58950,1,False,2025-03-11 02:10:24.000,7,60000015,10000168,30013484,2147483647,
250.0,15000.0,78516,32767,2202604159,15000,1,False,2025-03-10 18:43:56.000,90,60000021,10000168,30016963,2147483647,
300.0,2350.0,78516,32767,2200968631,3000,1,False,2025-03-06 23:30:44.000,90,60000046,10000168,30022911,2147483647,
349.0,25700.0,78516,32767,2201784740,27500,1,False,2025-03-08 23:07:59.000,90,60000021,10000168,30016963,2147483647,
350.0,41500.0,78516,32767,2201718049,100000,1,False,2025-03-08 19:29:34.000,30,60000019,10000168,30013927,2147483647,
500.0,40236.0,78516,32767,2202235665,43596,1,False,2025-03-09 22:25:05.000,7,60000025,10000168,30017637,2147483647,
700.0,10000.0,78516,32767,2203210574,10000,1,False,2025-03-12 06:02:02.000,90,60000011,10000168,30010058,2147483647,
749.0,1170.0,78516,32767,2202213475,1170,1,False,2025-03-12 12:16:13.000,90,60000014,10000168,30010690,2147483647,
750.0,90122.0,78516,32767,2202568255,100000,1,False,2025-03-10 15:45:57.000,30,60000045,10000168,30022664,2147483647,
770.0,150.0,78516,32767,2202659195,1000,1,False,2025-03-10 21:16:16.000,3,60000052,10000168,30023387,0,
770.0,2000.0,78516,32767,2202659204,2000,1,False,2025-03-10 21:16:38.000,3,60000052,10000168,30023387,0,
770.0,2000.0,78516,32767,2202659217,2000,1,False,2025-03-10 21:17:12.000,3,60000052,10000168,30023387,0,
770.0,10000.0,78516,32767,2202659229,10000,1,False,2025-03-10 21:17:30.000,3,60000052,10000168,30023387,0,
2999.0,500.0,78516,32767,2202641720,500,1,False,2025-03-10 20:32:51.000,90,60000017,10000168,30013774,2147483647,
3000.0,2674.0,78516,32767,2201277222,3000,1,False,2025-03-07 20:22:06.000,90,60000024,10000168,30017452,2147483647,
200.0,2000.0,78516,-1,2202837112,2000,1,True,2025-03-11 07:43:13.000,7,60000008,10000168,30009604,2147483647,
